"question_id","selected_option","correct","category"
8861,"option 1",false,"Standards overview"
8862,"option 1",true,"Standards specifications"
8863,"option 4",true,"Standards specifications"
8864,"option 2",false,"Standards overview"
8865,"option 5",true,"Research overview"
8866,"option 3",true,"Research publications"
8867,"option 4",true,"Research overview"
8868,"option 2",false,"Standards specifications"
8869,"option 2",true,"Research publications"
8870,"option 1",false,"Research overview"
8871,"option 1",false,"Research publications"
8872,"option 2",true,"Research publications"
8873,"option 4",true,"Standards overview"
8874,"option 3",true,"Standards specifications"
8875,"option 5",true,"Standards specifications"
8876,"option 4",false,"Research publications"
8877,"option 1",false,"Standards specifications"
8878,"option 2",false,"Research overview"
8879,"option 3",false,"Research publications"
8880,"option 1",true,"Standards specifications"
8881,"option 1",false,"Research overview"
8882,"option 2",true,"Standards specifications"
8883,"option 3",false,"Research overview"
8884,"option 2",false,"Research publications"
8885,"option 2",false,"Standards specifications"
8886,"option 5",true,"Standards specifications"
8887,"option 4",true,"Research publications"
8888,"option 3",true,"Research overview"
8889,"option 2",false,"Research publications"
8890,"option 1",true,"Research overview"
8891,"option 1",true,"Research overview"
8892,"option 2",true,"Research publications"
8893,"option 1",true,"Research publications"
8894,"option 1",false,"Research overview"
8895,"option 1",true,"Research publications"
8896,"option 3",true,"Lexicon"
8897,"option 3",true,"Research publications"
8898,"option 5",true,"Research publications"
8899,"option 1",true,"Research overview"
8900,"option 5",true,"Lexicon"
8901,"option 1",true,"Standards specifications"
8902,"option 1",true,"Lexicon"
8903,"option 1",true,"Research publications"
8904,"option 3",true,"Research publications"
8905,"option 4",true,"Research publications"
8906,"option 2",true,"Research publications"
8907,"option 4",true,"Standards overview"
8908,"option 1",true,"Standards overview"
8909,"option 4",false,"Research publications"
8910,"option 3",true,"Research overview"
8911,"option 2",true,"Research overview"
8912,"option 2",true,"Standards specifications"
8913,"option 2",true,"Research publications"
8914,"option 3",true,"Standards overview"
8915,"option 2",false,"Standards overview"
8916,"option 1",false,"Standards specifications"
8917,"option 4",true,"Research overview"
8918,"option 2",true,"Research publications"
8919,"option 3",false,"Research overview"
8920,"option 4",false,"Research overview"
8921,"option 2",false,"Research publications"
8922,"option 2",true,"Research overview"
8923,"option 3",true,"Standards specifications"
8924,"option 1",false,"Research overview"
8925,"option 3",false,"Research publications"
8926,"option 2",false,"Standards specifications"
8927,"option 1",false,"Research publications"
8928,"option 2",true,"Research overview"
8929,"option 4",false,"Research overview"
8930,"option 3",true,"Research overview"
8931,"option 2",false,"Research publications"
8932,"option 4",false,"Research publications"
8933,"option 2",false,"Research publications"
8934,"option 5",true,"Research overview"
8935,"option 1",false,"Research overview"
8936,"option 4",true,"Lexicon"
8937,"option 5",false,"Research publications"
8938,"option 3",false,"Standards overview"
8939,"option 3",true,"Research publications"
8940,"option 5",true,"Research publications"
8941,"option 4",false,"Research overview"
8942,"option 2",false,"Standards specifications"
8943,"option 5",true,"Standards overview"
8944,"option 1",false,"Standards specifications"
8945,"option 1",true,"Research publications"
8946,"option 5",true,"Standards specifications"
8947,"option 2",true,"Standards overview"
8948,"option 1",false,"Standards specifications"
8949,"option 2",true,"Research publications"
8950,"option 3",false,"Standards overview"
8951,"option 4",true,"Research publications"
8952,"option 4",false,"Research publications"
8953,"option 5",false,"Research publications"
8954,"option 5",false,"Lexicon"
8955,"option 1",true,"Standards specifications"
8956,"option 4",false,"Standards overview"
8957,"option 2",false,"Standards specifications"
8958,"option 3",true,"Research overview"
8959,"option 4",false,"Standards specifications"
8960,"option 1",true,"Research overview"
8961,"option 3",false,"Standards overview"
8962,"option 2",false,"Standards specifications"
8963,"option 4",true,"Research publications"
8964,"option 2",false,"Standards overview"
8965,"option 1",true,"Standards specifications"
8966,"option 1",true,"Research publications"
8967,"option 1",false,"Research overview"
8968,"option 1",false,"Research publications"
8969,"option 4",true,"Research publications"
8970,"option 2",false,"Research publications"
8971,"option 2",true,"Standards specifications"
8972,"option 3",true,"Standards specifications"
8973,"option 1",true,"Lexicon"
8974,"option 4",true,"Research overview"
8975,"option 2",true,"Research overview"
8976,"option 3",true,"Research overview"
8977,"option 4",false,"Research publications"
8978,"option 1",true,"Research overview"
8979,"option 2",true,"Standards specifications"
8980,"option 1",true,"Research publications"
8981,"option 1",false,"Standards specifications"
8982,"option 4",false,"Research publications"
8983,"option 3",true,"Research overview"
8984,"option 1",true,"Research publications"
8985,"option 1",true,"Research publications"
8986,"option 2",false,"Research publications"
8987,"option 5",true,"Standards overview"
8988,"option 2",false,"Standards specifications"
8989,"option 1",false,"Research publications"
8990,"option 2",true,"Lexicon"
8991,"option 2",true,"Research overview"
8992,"option 1",true,"Research overview"
8993,"option 5",true,"Research publications"
8994,"option 3",true,"Research publications"
8995,"option 3",false,"Research overview"
8996,"option 1",false,"Research publications"
8997,"option 3",true,"Research publications"
8998,"option 1",true,"Standards overview"
8999,"option 4",false,"Research publications"
9000,"option 1",true,"Research publications"
9001,"option 2",true,"Standards specifications"
9002,"option 1",true,"Research overview"
9003,"option 2",false,"Research publications"
9004,"option 1",false,"Research overview"
9005,"option 1",true,"Research publications"
9006,"option 3",true,"Lexicon"
9007,"option 1",true,"Research publications"
9008,"option 2",true,"Standards specifications"
9009,"option 2",true,"Research publications"
9010,"option 4",true,"Standards specifications"
9011,"option 3",true,"Research publications"
9012,"option 3",true,"Research publications"
9013,"option 3",false,"Standards specifications"
9014,"option 2",false,"Standards overview"
9015,"option 5",true,"Research publications"
9016,"option 4",true,"Research overview"
9017,"option 1",true,"Research publications"
9018,"option 5",false,"Standards overview"
9019,"option 3",false,"Research publications"
9020,"option 3",true,"Research publications"
9021,"option 4",true,"Research publications"
9022,"option 1",true,"Standards specifications"
9023,"option 4",true,"Standards specifications"
9024,"option 5",true,"Research publications"
9025,"option 1",false,"Standards specifications"
9026,"option 3",true,"Research overview"
9027,"option 2",true,"Research publications"
9028,"option 1",false,"Standards specifications"
9029,"option 3",true,"Standards overview"
9030,"option 3",true,"Standards specifications"
9031,"option 5",true,"Research overview"
9032,"option 2",true,"Research publications"
9033,"option 2",false,"Standards overview"
9034,"option 1",false,"Research publications"
9035,"option 1",false,"Research overview"
9036,"option 3",false,"Research publications"
9037,"option 1",true,"Standards overview"
9038,"option 4",true,"Lexicon"
9039,"option 5",false,"Research publications"
9040,"option 4",true,"Research publications"
9041,"option 2",true,"Research overview"
9042,"option 1",true,"Research publications"
9043,"option 1",true,"Standards overview"
9044,"option 5",true,"Research publications"
9045,"option 4",true,"Research publications"
9046,"option 4",false,"Standards specifications"
9047,"option 4",true,"Research overview"
9048,"option 1",false,"Standards overview"
9049,"option 4",true,"Research publications"
9050,"option 1",true,"Standards specifications"
9051,"option 1",true,"Standards overview"
9052,"option 2",false,"Standards specifications"
9053,"option 1",true,"Lexicon"
9054,"option 2",true,"Research publications"
9055,"option 2",true,"Research overview"
9056,"option 3",true,"Standards overview"
9057,"option 5",true,"Research publications"
9058,"option 1",true,"Research overview"
9059,"option 3",true,"Research publications"
9060,"option 3",false,"Research overview"
9061,"option 1",false,"Standards specifications"
9062,"option 1",true,"Research publications"
9063,"option 4",true,"Research publications"
9064,"option 1",false,"Research overview"
9065,"option 2",false,"Lexicon"
9066,"option 3",false,"Research overview"
9067,"option 1",false,"Research overview"
9068,"option 3",true,"Research publications"
9069,"option 1",false,"Research overview"
9070,"option 2",true,"Lexicon"
9071,"option 3",true,"Standards overview"
9072,"option 5",true,"Research publications"
9073,"option 3",true,"Standards specifications"
9074,"option 1",true,"Standards overview"
9075,"option 3",false,"Research publications"
9076,"option 4",true,"Research publications"
9077,"option 1",false,"Standards specifications"
9078,"option 2",true,"Research overview"
9079,"option 4",true,"Research overview"
9080,"option 3",true,"Research overview"
9081,"option 3",true,"Research publications"
9082,"option 4",true,"Research publications"
9083,"option 5",true,"Research overview"
9084,"option 1",true,"Research overview"
9085,"option 1",false,"Research publications"
